source,public_time,content,topic,sensitive_word,theme,id,up_num,retweet_num,comment_num,nickname,sex,province,following,followed,publish_place,publish_tool
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-02 16:53 ,知未科技:【#Facebook产品主管离职# 曾负责政治广告政策】据报道，根据媒体获悉的一篇公司内部帖子显示，Facebook的广告诚信主管罗伯·莱森（Rob Leathern）已于本周离职。报道称，Leathern经常是Facebook有争议的政治广告政策的公众代言人。在11月3日美国总统大选前，Facebook曾因为允许平台上的误导性声明和阴谋论的广泛传播而备受批评。截至发稿，Facebook未予置评。http://t.cn/A6qnpnoJ ,Facebook产品主管离职,美国总统大选,Facebook产品主管离职,JBklgo5om,45,14,20,知未科技,男,北京,388,1840346,无,科技 · 视频社区
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-02 16:08 ,Eric321小丫头-:【中国真的好香】以往的美国总统大选，中国牌都是民主共和两党必打的。随着中国的影响力在全球的提升，美国议员的选举也与中国息息相关了。这位乔州民主党参议员候选人帅哥儿Ossoff 很聪明，他之前被对手污蔑说与中国关系好，现在他发推说了，到底谁跟中国好啊，共和党两位候选人利用疫情买卖股票，在华尔街都有线人内应，共和党不是说整个华尔街都被中国控制了吗？那你Perdue 能脱了干系？好，就这么干！以其人之道 还治其人之身。我就想啊，中国就像炒菜中加的调料辣椒，没它菜都不香 原图 ,,美国总统大选,,JBk32aVE8,2,0,0,Eric321小丫头-,女,北京,626,1650,无,iPhone 11 Pro Max
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-02 15:59 ,军事论潭:#美国军事# 天外飛來奇招! 替川普翻盤大選結果 共和黨竟要起訴同黨副總統彭斯。美國總統川普的選舉訴訟屢戰屢敗，翻盤機會渺茫。不過，現在共和黨眾議員使出奇招，打算對同黨的副總統彭斯提起訴訟，藉此訴訟要求聯邦法官推翻1887年《選舉計票法》，以授權彭斯推翻2020年選舉結果，使結果有利於總統川普。不過，此策略的成功率相當低。    德州聯邦共和黨眾議員路易?戈默特（Louie Gohmert）要求法院賦予副總統彭斯「專有權力」，在1月6日主持選舉人團計票時推翻美國總統大選選舉結果。依照過往經驗，副總統僅是象徵性地主持選舉人團計票，因為受到1887年《選舉計票法》限制。現在戈默特的策略是透過對彭斯副總統身份發起訴訟，要求德克薩斯州聯邦法官以違憲為由推翻《選舉計票法》，甚至要求法院賦予彭斯權利，能在1月6日當天有效推翻川普在美國關鍵搖擺州失利的選舉結果。 原图 ,美国军事,美国总统大选,美国军事,JBjZIdqwn,1,0,3,军事论潭,男,北京,3240,145745,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-02 15:51 ,军事论潭:#美国军事# 【美总统这次真没戏了，确定特朗普无法连任后，白宫官员开始找下家】   随着前段时间美国总统大选的结束，一切似乎都已经尘埃落定，通过美国全体民众的投票，拜登正式当选为下一任美国总统。作为现任美国总统的特朗普本应该在最后的任期里负起总统该付的责任， 是他偏偏剑走偏锋，从大选开始就一直在网络社交媒体上直指拜登团队选票作假，在选票统计结束后又不断向最高法院提出诉讼，企图推翻选票结果。  在多次尝试之后，特朗普已经无法改变这个结果。根据海外网报道，就在特朗普还在为了推翻大选结果“东奔西走”时，其政府团队却已经开始在外谋求新的职位，可以说是“树倒猢狲散”了。  特朗普在竞选总统失败之后，一直想方法向美国最高法院提出申诉，企图推翻这次的选票结果。他一开始就在州级法院进行申诉，德克萨斯州法院也曾就此事向美国最高法院申诉，但是最终被最高法院驳回。近日特朗普团队直接向美国最高法院提出申诉，特朗普指出宾夕法尼亚州的邮寄选票存在很大问题，并且这些问题已经违反了相关规定，希望最高法院能够快速做出决定解决问题。但是似乎最高法院的态度不容乐观，不管是对州级法院的申诉还是对特朗普团队的申诉，他们似乎都不承认。这也表明着，美国最高法院可能为了维护美国的宪法权威，而不希望特朗普申诉成功。  特朗普一直在找各种理由企图拖延时间搬离白宫，现在甚至利用自己的总统权力满足自己的需要。据美国媒体称，特朗普一直在考虑任命他团队里的人员以政府的相关岗位，比如他想要他团队中的律师来担任特别检察官，以此来帮助他监督大选选票的调查，为了这次任命，特朗普甚至要重新任命一位新的司法部长，这种做法是非常疯狂的，也会为美国政府带去混乱。在这种情况下，很多美国媒体都表示，特朗普想要推翻这次的选票结果再继续担任美国总统几乎是不可能的事情。  就在特朗普如此“艰难”的时刻，他周围的很多同事却都“心猿意马”，悄无声息地开始自己的新规划。据美国媒体报道，现任白宫办公室主任梅多斯在考虑着自己新的职业计划，并且想要和其他的白宫助手们一起合作经营一家咨询公司。特朗普的首席经济顾问库德洛也继续自己的“老本行”，计划回到电视台工作，电视台也在为他筹备相关节目。包括副总统彭斯也在华盛顿郊区有了新动向，看起来像是特朗普的盟友们都已经默认了大选失败的事实。  可是就算在这种情况下，白宫众人依旧为了总统选举一事争论不休，据CNN的报道，白宫在19日的会议中，众人为了推翻选举结果一事展开了激烈的争吵，这种争吵是从未有过的。可见针对这件事情，在政府内部依旧存在着很多的矛盾。  按照正常情况，明年一月份拜登就会正式担任总统一职并且入主白宫。虽然特朗普一直还在诉讼，但是希望是十分渺茫的，而且在他最后的任期里，不管是之前直接关闭美国驻俄罗斯大使馆的事情，还是对美国疫情管控不严格的问题，再到最近美国安全网络受到黑客攻击特朗普却对此沉默的问题，都让美国人民更加厌恶他。其实我们更希望美国能够少与其他国家产生外交矛盾，把更多的精力放在处理国内疫情的问题上，而不是在国际上跟他国交恶。对于这件事情你们有什么看法呢 [组图共4张] 原图 ,美国军事,美国总统大选,美国军事,JBjWslT2F,2,0,4,军事论潭,男,北京,3240,145745,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-02 14:43 ,岭南钟声:到目前为止，涉及美国大选成败的关键人物基本已登场，只有两人尚未浮出水面。一是中央情报局（CIA）局长哈斯佩尔，传闻她作为深层政府一员已被特种部队控制，对此，CIA已作紧急辟谣，但按理说只要局长大人找个机会露下脸，谣言不攻自破。而这种此地无银三百两的文字辟谣方式，依然让人疑窦丛生。二是国家情报总监拉特克利夫。他本应在去年12月中旬公布外国干扰美国总统大选报告的，但奇怪的是这一重要报告却迟迟未见推出。这一报告会否在1月6日前公布，令人期待。在其他因素逐渐明朗的当下，此二人的举动将成为左右大选进程的重要突发事件。 ,,美国总统大选,,JBjuzrwN6,4,6,0,岭南钟声,男,广东,39,53,无,HUAWEI Mate 20
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-02 00:29 ,军事论潭:最后稻草？美共和党人起诉副总统彭斯，促其推翻拜登胜选结果#军事新闻#   据美国《国会山报》28日报道，当地时间27日，美国得克萨斯州共和党众议员路易·戈默特(Louie Gohmert)和其他几名共和党人起诉美国副总统彭斯，这一难以成立的诉讼做法，似乎旨在推翻当选总统拜登 胜选结果。  该诉讼的重点是彭斯在即将于1月6日召开的国会参众两院联席会议中所扮演的角色，会议上将清点并确认美国各州的选举人团投票结果，从而正式确定拜登在美国总统选举中胜选。  报道称，通常这种会议由美国副总统主持，但副总统的角色在很大程度上是仪式性的，受1887年的联邦法律《选举计票法》(Electoral Count Act)约束。然而，这些共和党人针对彭斯副总统官方身份发起的诉讼，要求得克萨斯州联邦法官以违宪为由推翻该法律。这些共和党人甚至还要求法院授予彭斯权力，在1月6日有效推翻特朗普在美国关键战场州失利的选举结果。  美国选举法专家认为这起诉讼的成功前景很渺茫。俄亥俄州立大学法学教授爱德华·佛利(Edward Foley)称，“认为副总统有唯一权力来决定是否清点某一州提交的选举人票，或者决定在提交的结果中应该清点哪个，这种想法与对宪法的正确理解不一致。”  提起诉讼的共和党人包括凯莉·沃德(Kelli Ward)，她是亚利桑那州共和党主席，曾担任亚利桑那州州议会参议员。沃德放大了特朗普及其盟友的相关指控，声称2020年的美国总统大选存在广泛的“欺诈行为”，这是之前未能成功推翻拜登在亚利桑那州获胜的背后原因。不过，这些指控都已在美国法院被驳回。  报道称，在美国共和党人起诉彭斯之际，彭斯发现自己面临来自特朗普支持者——甚至是总统本人越来越大的压力。这些人要求彭斯利用他的法定角色来颠覆通常的选举程序并推翻选举结果。  上周，特朗普转发了一名自己支持者的推文，该支持者呼吁彭斯在1月6日“采取行动”阻止确认拜登获胜的选举人团投票结果。美国有线电视新闻网(CNN)此前也报道称，特朗普抱怨彭斯在支持其推翻选举结果的努力方面做得不够。  尽管拜登以决定性的优势赢得了亚利桑那州、佐治亚州、密歇根州、宾夕法尼亚州和威斯康星州，但共和党人在诉讼中称这几个州的选举结果令人怀疑。他们寻求美法院授权彭斯从这些州中挑选将票投给特朗普而不是拜登的选举人名单。  目前，彭斯办公室尚未对此作出回应。 [组图共4张] 原图 ,军事新闻,美国总统大选,军事新闻,JBdTSbd9Q,1,0,9,军事论潭,男,北京,3240,145745,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-01 23:49,紫扬剑的微博:【 美媒：至少140名共和党众议员将发起“最后挣扎”】虽然2020年已经过去，但有关于美国总统大选的纷扰依旧会延续至2021年，一部分共和党籍国会议员仍不承认特朗普败选，欲发起“最后的挣扎”。2021年1月6日，美国国会将举行联席会议，再次清点选举人票，以认证拜登胜选这一结果。而在当地时间2020年的最后一天，有两名共和党众议员则向美国有线电视新闻网（CNN）透露，他们预计至少有140名共和党众议员届时将会反对选举人团投票结果。 http://t.cn/A6qEZLQi ,,美国总统大选,,JBdDE1a3P,1,0,0,紫扬剑的微博,男,江苏,1977,2135,无,2345上网导航
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-01 23:38,军事论潭:【中美之间的博弈绝不是斗狠！清华专家预测，拜登将放弃美国优先】#军事新闻#  在国际社会的发展过程中，大国博弈是常有的事情，尤其是在美国崛起之后，一直仗着自己的势力为所欲为。在这种情况之下，他们对于一些其他强大的国家就产生了排斥跟打压的心理，这也就是这么多年美国一直都在针对俄罗斯和中国的原因。 尤其是近些年，美国一直将矛头指向中国，但是中美两国之间的博弈绝对不是斗狠，根据清华专家预测，拜登将会放弃美国优先原则。 在最近一次的三亚财经国际论坛上，清华大学专家章百家出席发表了演讲，他表示在过去的这么多年里，中美两国之间的关系变得越来越微妙，而且将来还会进行长期的战略竞争状态。除此之外他还提到了，其实在过去的很长一段时间有很多人都在担心中美关系，但是现在不担心了，因为已经变成事实。 随着时代的发展，现在全球化趋势越来越快，而中国和美国也是其中获得利益最多的两个国家，无论是GDP还是综合实力，在全球化日益昌盛的时候，中美两国都取得了非常不错的进展。过去，美国政府的对华政策基本都是统一的，但是2016年特朗普成为美国总统之后又提出了美国优先原则，对中国的态度变得更加强硬。 关于这个问题，章百家认为在最新结束的美国总统大选中，获胜的候选人拜登上台之后很有可能会出现一些细微的变化，但是他们对华的基本政策是不会变的，但是美国优先原则很有可能会被取消。首先拜登政府肯定会调整一些政策，甚至直接推翻特朗普政府曾经决定过的策略，修复与美国传统盟友的关系，这样一来就能够增加他们的实力，因为特朗普在任期间做出了很多过分的事情，让不少的盟友开始不再继续与美国进行合作，现在他们的当务之急也确实在这一点。 其次放弃了美国优先原则之后，将会在一些方面和中国进行合作，毕竟现在国际社会已经不是美国一家独大的状态了，他们必须要认清这一点，再加上由于近些年中国发展的越来越好，甚至在一些领域的实力要超过他们，在这种情况之下，一味的针对是没有任何好处的，如果在一些重要的领域，中国开展合作对于双方都是共赢的局面，再加上全球化趋势的影响，美国必须要改变自己的战略，虽然中美两国之间的关系并不能得到彻底的改变，但是从目前的形势以及拜登政府现在的状况来看，接下来是会出现一定好转的。 而在过去的这么多年里，中国与美国之间的竞争主要就是在国家实力和地位上，美国之所以这么排斥中国，针对中国，就是因为害怕我们的实力超过他们，这样一来他们就不再拥有世界上的领导地位，但是对于中国来说，最关键的不是权利也不是地位，而是国家实力，国民的幸福以及发展权，从本质上来说两国竞争的目标和战略就是不一样的，因此在中美两国博弈这件事上，我们一定要既有勇气，有智慧有战略性的进行行动。 当然对于美国来说同样也是如此，只是现在美国政府一直都没能及时的认清这一点，最关键的是现在美国国内面临非常多的危机，经济不断下滑，没有出现任何的好转情况。如果真的像专家预测的那样拜登上台之后，会改变一些对华策略，增强双方合作，那无疑是最好的结果。在经济贸易日益全球化的今天，只有合作才是最佳的手段。 [组图共4张] 原图 ,军事新闻,美国总统大选,军事新闻,JBdzsBI8W,2,0,12,军事论潭,男,北京,3240,145745,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-01 23:24,随机慢富:二、恒指跑赢上证，南下资金进一步抢夺优质资产话语权2021 年，随着全球共振复苏、风险偏好提升、南下和海外资金共同流入等多重因素推动下，港股市场将迎来一轮明明白白的牛市，AH 溢价收敛，恒指有望跑赢上证。首先在外围环境上，全球经济共振复苏，风险偏好修复。如前所述，2021 年全球有望迎来共振式复苏。而新冠疫情、美国总统大选、英国脱欧协议等在 2020 年持续扰动的不确定性均将逐渐落地、消退，全球市场风险偏好将迎来修复。而港股牛市的逻辑也非常清晰，有背靠中国、估值洼地、人民币升值、指数改革、南下资金加速抢夺定价权五大支撑。 ,,美国总统大选,,JBdtG8FoQ,0,0,0,随机慢富,男,北京,1147,13701,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=2,2021-01-01 22:14,中天電視官方NEWS:【川普最后新年讲话 自夸防疫成效未谈大选】美国总统川普今天返回白宫并发表任内最后新年讲话，回顾过去1年防疫有成并细数任内成就。4分多钟的讲话并未谈及总统大选与他不断指控的选举舞弊。川普今天傍晚返回白宫后透过推特发表近4分半钟的新年谈话。他首先赞扬美国民众面对2019冠状病毒疾病（COVID-19，新冠肺炎）的严峻挑战，展现难以置信的勇气、力量、坚毅与决心。更多详情：http://t.cn/A6qEOgix 原图 ,,美国总统大选,,JBd142Szq,1,1,2,中天電視官方NEWS,男,台湾,254,435695,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=3,2021-01-01 17:23,军事论潭:#美国军事# 天外飛來奇招! 替川普翻盤大選結果 共和黨竟要起訴同黨副總統彭斯。美國總統川普的選舉訴訟屢戰屢敗，翻盤機會渺茫。不過，現在共和黨眾議員使出奇招，打算對同黨的副總統彭斯提起訴訟，藉此訴訟要求聯邦法官推翻1887年《選舉計票法》，以授權彭斯推翻2020年選舉結果，使結果有利於總統川普。不過，此策略的成功率相當低。  德州聯邦共和黨眾議員路易?戈默特（Louie Gohmert）要求法院賦予副總統彭斯「專有權力」，在1月6日主持選舉人團計票時推翻美國總統大選選舉結果。依照過往經驗，副總統僅是象徵性地主持選舉人團計票，因為受到1887年《選舉計票法》限制。現在戈默特的策略是透過對彭斯副總統身份發起訴訟，要求德克薩斯州聯邦法官以違憲為由推翻《選舉計票法》，甚至要求法院賦予彭斯權利，能在1月6日當天有效推翻川普在美國關鍵搖擺州失利的選舉結果。 原图 ,美国军事,美国总统大选,美国军事,JBb6Yhjfk,3,0,5,军事论潭,男,北京,3240,145745,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=3,2021-01-01 15:03,掌印给事中:2021年1月6日，美国国会参众两院将召开联席会议，正式清点选举人票，认证选举人团的投票结果，并宣布总统选举的正式结果。对于2020年美国总统大选的结果，美国国内数十位法官、州长、选举官员以及司法部、国土安全部、最高法院等部门都已经确认，没有任何可信的证据表明，选举投票存在舞弊问题。但特朗普就是不承认败选，一些共和党人跟着他一起“做梦”。 ,,美国总统大选,,JBacbgLag,1,0,0,掌印给事中,男,广东,740,1158,无,iPhone客户端
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=3,2021-01-01 12:34,小小可桢:看流金岁月真的是要被弹幕气死了！章安仁留校没有错啊！之前为了向南孙邀功说加名字是他的功劳这确实错了，还很可恶。可是这次，两个人互相竞争就是不要被抓到把柄啊，今年美国总统大选特朗普不还在最后关头爆料拜登的黑料？？难道特朗普错了？他没有去贿赂学校，也没有做什么其他违法的事，他就是特别正常的向系里反映了竞争对手的一个错误举止，这就错了？？而且也说了，系里并不认为王永正是在中饱私囊，只要他换之前先和上面报备一下就行。现实不是幻想啊！ ,,美国总统大选,,JB9dDjKUI,5,0,3,小小可桢,女,浙江,90,269,无,无
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=3,2021-01-01 11:58,环球网:#140多名共和党人想推翻大选结果#【还在做梦，140多名共和党人6日想推翻大选结果】据美国有线电视新闻网（CNN）报道，两名共和党众议员在2020年最后一天透露，预计众议院中至少有140名共和党人将在1月6日反对清点选举人票，试图推翻美国大选结果，为特朗普发起最后的挣扎。2021年1月6日，美国国会参众两院将召开联席会议，正式清点选举人票，认证选举人团的投票结果，并宣布总统选举的正式结果。去年12月14日，选举人团投票收官，拜登最终获得306张选举人票，特朗普获得232张。根据美国法律，总统候选人获得超过半数选举人票，即270张就可当选。CNN报道称，对于2020年美国总统大选的结果，美国国内数十位法官、州长、选举官员以及司法部、国土安全部、最高法院等部门都已经确认，没有任何可信的证据表明，选举投票存在舞弊问题。但特朗普就是不承认败选，一些共和党人跟着他一起“做梦”。特朗普在12月31日发布多条推文，继续指控“大选欺诈”。据《纽约时报》报道，参议院多数党领袖、共和党人麦康奈尔曾私下劝说参议员们，不要加入部分共和党众议员试图推翻选举结果的行列。然而，密苏里州共和党参议员乔什·霍利12月30日表示，他将反对并挑战选举人团投票结果，成为首位公开表态挑战总统大选结果的参议员。霍利的表态迫使美国国会将就拜登胜选进行辩论，原因是参众两院均有议员对选举结果提出异议。有分析认为，41岁的霍利有很大的政治野心，他想讨好的不只是特朗普，更是特朗普的选民基本盘。专家在接受CNN采访时表示，特朗普的共和党盟友们“几乎没有可能”改变选举结果，最多就是将国会确认拜登当选总统推迟几个小时。自特朗普连任失利后，美国共和党内部分歧日益加深。部分共和党人选择忠于特朗普，为选举翻盘多次发起诉讼，得克萨斯州共和党众议员戈默特近日甚至要求法院认定美国1887年的《选举计票法》违宪，赋予副总统彭斯在国会统计选举人票的“唯一权力”。内布拉斯加州共和党参议员本·萨斯表示，他的一些共和党同僚在“玩火”。 原图 ,140多名共和党人想推翻大选结果,美国总统大选,140多名共和党人想推翻大选结果,JB8Z6BS9G,345,54,143,环球网,女,北京,1444,22189148,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=3,2021-01-01 01:58,宗政娅淑雁艳:【玩车趣闻】今年夏天，美国总统奥巴马遭遇了一系列难题，“头脑灰飞烟灭”，总统大选的再选优势减弱。奥巴马15日开始了访问美国中西部三个主要州的巴士“包围突破”之旅，以再次当选为目标，希望恢复“气势”。  ,,美国总统大选,,JB53OF4xD,0,0,0,宗政娅淑雁艳,男,吉林,3885,173,无,iPhone客户端
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=3,2020-12-31 21:15,义勇军-大灰狼和平:《特朗普大乌龙！华为躺枪》      昨日，仍在拒绝承认败选的美国现任总统特朗普，突然抛出了一个极为离奇的说法，竟称与他同属共和党的美国佐治亚州州务卿布拉德·拉芬斯珀格（Brad Raffensperger）与中国有勾结，所以才会拒绝帮他推翻大选的结果。　　然而，美国CNN的调查却显示，特朗普对拉芬斯珀格的指控不仅是一个彻头彻尾的谣言，而且还让中国的华为公司“躺着中枪”了…　　如下图所示，昨天特朗普在一则网帖中先是大骂美国佐治亚州的共和党籍州长坎普（Brain Kemp）是蠢货，不让他寻找此次美国总统大选存在欺诈的证据。　　之后，他又将矛头对准了宣布此次大选并不存在欺诈行为的州务卿布拉德·拉芬斯珀格，称后者有个兄弟“为中国工作”，所以他们才不希望特朗普赢得大选。...... http://t.cn/A6q8BOqj ,,美国总统大选,,JB3cQuLAG,0,0,0,义勇军-大灰狼和平,男,上海,3322,4061,无,分享按钮
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=3,2020-12-31 19:53,明戈兄弟:2020年到站了       2020年这趟旅程，从开始出发就是一个艰辛的历程。发生了许许多多的事，正在改变着中国和世界。        中美贸易战只是暂时停止，达成了一些妥协。美国对中国科技公司的打压一直在加码，孟晚舟还在加拿大被滞留。        新冠肺炎疫情经过潜伏期突然爆发，武汉封城，后来换帅。李文亮倒下。        在中国采取坚决手段控制住新冠肺炎疫情蔓延，全国人民同仇敌忾应战新冠肺炎。方方日记出现，引来一片麻烦。        世界新冠肺炎疫情泛滥，自由的代价太残酷。特朗普翻脸。        中国抗击新冠肺炎疫情初战告捷。钟南山功高八丈，张文宏悄悄出名。        中国政府审时度势开启两个大循环，经济反弹。        全世界新冠肺炎染病突破一千万，后来死亡突破一百万，还有后来…        美国总统大选，白等赢了。特朗普不认输，抗争还在继续。美国分裂成两个社会…        还有许多事发生了，日本东京奥运会推迟，亚美尼亚与阿塞拜疆的战争最后是惨败告终，有的国家发现了新冠肺炎病毒变异…        海南省换书记了，医生出身的沈晓明挂帅。海南开始了新征程，正在努力建成中国最大的自由国际贸易港，有可能成为东亚的经济中心。        今天，三亚是今年最冷的一天。但愿明天一定是阳光明媚，暖风扑面。        但愿2021年会是一个充满阳光、虽然有艰辛但一定会有进步的一年。        此刻，我向所有支持关心我的朋友们，致以最诚挚地祝福，祝福大家在新的一年里身体健康，万事如意，前程无忧。 ,,美国总统大选,,JB2FGuWF2,1,0,0,明戈兄弟,男,北京,2392,7889,无,HUAWEI Mate 30 5G
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=3,2020-12-31 16:54,我是航天老兵:美国果然对台湾出手了，同日解放军三场重大行动，释放重要信号这有九州关注昨天18:40原创导读:美国总统大选一事情暂告一段落，下一届民主党总统拜登对台湾方面做出动作。一直以来，美国都喜欢在台湾问题上搞小动作，曾多次挑动台湾地区的“台独”势力。台湾是个弹丸宝地，但台湾大多的军事武器都要靠进口来维持。因此，美国国会一直对台湾“蠢蠢欲动”，近期，美国国会通过2.3万亿美元预算的2021财政年度拨款法案。美方对台湾的“遐想” 日益增加众所周知，自从美国和中国的关系变得愈加紧张之后，美国就一直借着台湾方面对中国大陆进行“挑衅”，不断的为台湾地区出售军事武器，助长台湾内部“台独”势力的气焰，导致形势日益紧张。美方“来袭”，中国必将奋勇迎敌面对日渐升级的“台独”分裂活动以及美方或者是其他外部势力对台湾问题的干预，中国大陆并没有坐视不管，在当日，解放军就对台湾以及美方发出信号。据相关媒体报道可知，在22日上午8点左右，解放军军机前后三次进入台湾“西南空域”，军机保持的高度大约都在3000米至7000米左右。据不完全统计，本月解放军军机进入台湾上空的次数达到50次。中国一直秉持着和平共处的原则和每个国家相处，美方做出的相关行为实质是军事炫武加舆论误导的“混合操控”，是“以台为棋”、“以台做局”的战略。正如解放军东部战区发言人表示，台湾及其附属岛屿是中国领土神圣不可分割的一部分，中国军队战备巡航完全正当合法，是针对当前台海安全形势和维护国家主权需要采取的必要行动。战区部队有决心、有能力挫败一切“台独”分裂活动，坚决捍卫国家主权安全和领土完整，坚决维护台海地区和平稳定。文丨浅陌 审丨乐一 [组图共3张] 原图 ,,美国总统大选,,JB1uVfyjC,0,0,0,我是航天老兵,男,北京,14667,18934,无,微博 weibo.com
https://weibo.cn/search/mblog?hideSearchFrame=&keyword=%E7%BE%8E%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%A4%A7%E9%80%89&advancedfilter=1&starttime=2020-12-03-15&endtime=2021-01-01-16&sort=time&page=3,2020-12-31 14:45,孙太一:来自密苏里的参议员Hawley今天表示在下周美国总统大选正式在国会开票时会对结果进行抗议。1月6日国会正式对选举人票计票是今年美国大选的最后一步。特朗普最近确实在游说包括副总统彭斯在内的届时会参加计票仪式的人，想最后一搏去影响选举结果。为此，特朗普也将在12月31日周四（比原计划）提前从弗罗里达返回华盛顿，为下周三这最后一役做准备。不过，有很多人之前已经花钱买票去参加当晚在海湖庄园的新年派对，本来是想见特朗普一面，现在特朗普很可能会“爽约”了。 原图 ,,美国总统大选,,JB0EzxdCH,0,0,0,孙太一,男,海外,399,7800,无,iPhone
